X_DE;X_FE;ESTADO
-0.390624;0.09740939;IR_007
-0.08179733;0.1097397;IR_007
0.26959733;0.07069374;IR_007
0.62641733;0.03370283;IR_007
0.94609467;-0.03041475;IR_007
1.188.148;-0.04808818;IR_007
123.488.933;-0.01479636;IR_007
106.879.067;0.06165152;IR_007
0.723656;0.21249222;IR_007
0.26959733;0.31401172;IR_007
-0.13354667;0.36292192;IR_007
-0.40648267;0.37360818;IR_007
-0.54462;0.3986798;IR_007
-0.55171467;0.44882303;IR_007
-0.45030267;0.4923901;IR_007
-0.23245467;0.50184333;IR_007
0.04548933;0.39785778;IR_007
0.28378667;0.23263172;IR_007
0.443208;0.05754141;IR_007
0.46282267;-0.00863121;IR_007
0.38853733;0.02137253;IR_007
0.29839333;0.00780919;IR_007
0.22536;-0.05014323;IR_007
0.205328;-0.17673434;IR_007
0.18112267;-0.27126667;IR_007
0.17694933;-0.26469051;IR_007
0.207832;-0.16604808;IR_007
0.22828133;-0.08179101;IR_007
0.24080133;-0.11015071;IR_007
0.19990267;-0.16358202;IR_007
0.08430133;-0.19687384;IR_007
-0.09097867;-0.07398182;IR_007
-0.26333733;0.18536556;IR_007
-0.36141067;0.44060283;IR_007
-0.40523067;0.63377758;IR_007
-0.39271067;0.70940343;IR_007
-0.33261467;0.70159424;IR_007
-0.24747867;0.61733717;IR_007
-0.09306533;0.46320838;IR_007
0.10182933;0.22400051;IR_007
0.265424;0.00082202;IR_007
0.33845733;-0.06987172;IR_007
0.28503867;-0.00698717;IR_007
0.18821733;0.15988293;IR_007
0.08054533;0.30044838;IR_007
-0.01544133;0.34648152;IR_007
-0.06927733;0.29798232;IR_007
-0.11476667;0.22605556;IR_007
-0.102664;0.14714162;IR_007
-0.04548933;0.03164778;IR_007
0.077624;-0.15207374;IR_007
0.26083333;-0.42827253;IR_007
0.38895467;-0.54417737;IR_007
0.40356133;-0.51787273;IR_007
0.28503867;-0.32921909;IR_007
0.13438133;-0.01849545;IR_007
-0.00417333;0.14590859;IR_007
-0.107672;0.21865737;IR_007
-0.15232667;0.20673808;IR_007
-0.186548;0.20386101;IR_007
-0.19823333;0.2482501;IR_007
-0.19072133;0.23427576;IR_007
-0.138972;0.13193424;IR_007
-0.07219867;-0.06535061;IR_007
-0.05800933;-0.24331798;IR_007
-0.110176;-0.33168515;IR_007
-0.23621067;-0.30784657;IR_007
-0.340544;-0.24208495;IR_007
-0.37017467;-0.23427576;IR_007
-0.32718933;-0.25852535;IR_007
-0.20574533;-0.29017313;IR_007
-0.02295333;-0.27496576;IR_007
0.186548;-0.24249596;IR_007
0.41524667;-0.23633081;IR_007
0.656048;-0.28935111;IR_007
0.79585467;-0.33702828;IR_007
0.77331867;-0.27208869;IR_007
0.61139333;-0.18824263;IR_007
0.36474933;-0.05055424;IR_007
0.09932533;0.04274505;IR_007
-0.120192;0.06041848;IR_007
-0.31759067;0.12864616;IR_007
-0.53669067;0.20057293;IR_007
-0.61139333;0.28852909;IR_007
-0.414412;0.29880434;IR_007
0.117688;0.21125919;IR_007
0.78083067;0.09412131;IR_007
119.774.667;0.05384232;IR_007
126.410.267;0.1545398;IR_007
101.871.067;0.28318596;IR_007
0.762468;0.39415869;IR_007
0.712388;0.36662101;IR_007
0.704876;0.2482501;IR_007
0.53168267;0.14385354;IR_007
0.15983867;0.06041848;IR_007
-0.11101067;0.0571304;IR_007
0.01878;0.05137626;IR_007
0.39604933;0.02507162;IR_007
0.60429867;-0.00041101;IR_007
0.36600133;0.03575788;IR_007
-0.21367467;0.07521485;IR_007
-0.74285333;0.0731598;IR_007
-0.98490667;0.08754515;IR_007
-0.89810133;0.05014323;IR_007
-0.68693067;0.07768091;IR_007
-0.51749333;0.15741687;IR_007
-0.28962933;0.27825384;IR_007
0.092648;0.4069;IR_007
0.65563067;0.46156434;IR_007
111.261.067;0.45046707;IR_007
116.394.267;0.33990535;IR_007
0.76914533;0.21660232;IR_007
0.12311333;0.07357081;IR_007
-0.464492;0.01438535;IR_007
-0.875148;0.02589364;IR_007
-1.130.556;0.04603313;IR_007
-131.000.933;0.11754889;IR_007
-141.392.533;0.21947939;IR_007
-129.999.333;0.2766098;IR_007
-0.900188;0.28811808;IR_007
-0.32259867;0.18372152;IR_007
0.26333733;-0.0571304;IR_007
0.636016;-0.1586499;IR_007
0.72657733;-0.23838586;IR_007
0.699868;-0.13152323;IR_007
0.69569467;0.12165899;IR_007
0.77081467;0.2605804;IR_007
0.836336;0.44389091;IR_007
0.76079867;0.55363061;IR_007
0.54545467;0.65761616;IR_007
0.32218133;0.68433182;IR_007
0.24497467;0.61117202;IR_007
0.25373867;0.51088556;IR_007
0.18613067;0.41553121;IR_007
-0.06927733;0.47923778;IR_007
-0.44446;0.55774071;IR_007
-0.673576;0.68268778;IR_007
-0.653544;0.6876199;IR_007
-0.50413867;0.5047204;IR_007
-0.36141067;0.33702828;IR_007
-0.297976;0.10193051;IR_007
-0.22744667;-0.04438909;IR_007
-0.001252;-0.14796364;IR_007
0.335536;-0.26592354;IR_007
0.63059067;-0.39744677;IR_007
0.697364;-0.58363434;IR_007
0.572164;-0.74392828;IR_007
0.453224;-0.95929758;IR_007
0.443208;-104.026.657;IR_007
0.515824;-108.876.576;IR_007
0.47993333;-111.876.949;IR_007
0.30256667;-105.465.192;IR_007
0.07303333;-107.396.939;IR_007
-0.065104;-0.98971232;IR_007
-0.05049733;-0.87380747;IR_007
0.01252;-0.80229172;IR_007
0.033804;-0.75173747;IR_007
-0.035056;-0.71885667;IR_007
-0.09849067;-0.63007848;IR_007
-0.00792933;-0.45909828;IR_007
0.22243867;-0.16728111;IR_007
0.42234133;0.1179599;IR_007
0.48202;0.39374768;IR_007
0.45656267;0.62062525;IR_007
0.50747733;0.72584384;IR_007
0.673576;0.7648898;IR_007
0.868888;0.57911323;IR_007
0.98240267;0.32346495;IR_007
0.93482667;0.1138498;IR_007
0.77331867;-0.01561838;IR_007
0.598456;0.11590485;IR_007
0.45864933;0.32880808;IR_007
0.282952;0.58527838;IR_007
0.02086667;0.73200899;IR_007
-0.291716;0.74639434;IR_007
-0.53168267;0.69131899;IR_007
-0.59303067;0.5371902;IR_007
-0.49996533;0.43484869;IR_007
-0.33344933;0.31072364;IR_007
-0.21450933;0.24126293;IR_007
-0.14356267;0.22071242;IR_007
-0.03964667;0.22975465;IR_007
0.07428533;0.2766098;IR_007
0.151492;0.23139869;IR_007
0.11226267;0.11549384;IR_007
-0.03922933;-0.09987545;IR_007
-0.18112267;-0.37648525;IR_007
-0.239132;-0.63994273;IR_007
-0.17110667;-0.81503303;IR_007
-0.03964667;-0.8709304;IR_007
0.06927733;-0.81133394;IR_007
0.14231067;-0.61733717;IR_007
0.17235867;-0.39087061;IR_007
0.17987067;-0.12576909;IR_007
0.133964;0.14426455;IR_007
-0.007512;0.33949434;IR_007
-0.24998267;0.53472414;IR_007
-0.52917867;0.7040603;IR_007
-0.711136;0.80927889;IR_007
-0.73158533;0.86764232;IR_007
-0.585936;0.84585879;IR_007
-0.36015867;0.74680535;IR_007
-0.13813733;0.58404535;IR_007
0.03964667;0.3826504;IR_007
0.176532;0.19646283;IR_007
0.32510267;0.08877818;IR_007
0.42651467;0.09165525;IR_007
0.41900267;0.16481505;IR_007
0.274188;0.28400798;IR_007
0.057592;0.36497697;IR_007
-0.117688;0.33127414;IR_007
-0.21617867;0.24249596;IR_007
-0.22494267;0.11754889;IR_007
-0.24372267;-0.02671566;IR_007
-0.32969333;-0.14097646;IR_007
-0.43194;-0.22482253;IR_007
-0.46240533;-0.22194545;IR_007
-0.37267867;-0.0937103;IR_007
-0.21367467;0.10069747;IR_007
-0.0313;0.2807199;IR_007
0.180288;0.37073111;IR_007
0.45698;0.27619879;IR_007
0.75787733;0.04849919;IR_007
100.952.933;-0.23961889;IR_007
1.168.116;-0.51787273;IR_007
116.352.533;-0.66378131;IR_007
102.455.333;-0.67159051;IR_007
0.827572;-0.56924899;IR_007
0.59762133;-0.47060657;IR_007
0.38645067;-0.38552747;IR_007
0.15107467;-0.30373646;IR_007
-0.06552133;-0.23674182;IR_007
-0.16818533;-0.1545398;IR_007
-0.16860267;-0.11343879;IR_007
-0.05926133;-0.03370283;IR_007
0.02963067;0.08220202;IR_007
0.06176533;0.20139495;IR_007
0.05300133;0.32921909;IR_007
0.01711067;0.34689253;IR_007
0.02963067;0.24783909;IR_007
0.04298533;0.11549384;IR_007
0.06218267;0.03288081;IR_007
0.08805733;0.01685141;IR_007
0.1565;0.06000747;IR_007
0.29255067;0.11549384;IR_007
0.44779867;0.10110848;IR_007
0.56173067;0.05014323;IR_007
0.56173067;-0.01397434;IR_007
0.4382;-0.06411758;IR_007
0.23579333;-0.13193424;IR_007
0.04048133;-0.22112343;IR_007
-0.101412;-0.29510525;IR_007
-0.17528;-0.29510525;IR_007
-0.20866667;-0.12042596;IR_007
-0.14314533;0.13522232;IR_007
0.01836267;0.42868354;IR_007
0.230368;0.58157929;IR_007
0.45280667;0.57500313;IR_007
0.55421867;0.5166397;IR_007
0.57132933;0.39333667;IR_007
0.505808;0.3744302;IR_007
0.434444;0.35100263;IR_007
0.39229333;0.31894384;IR_007
0.31383467;0.33456222;IR_007
0.23829733;0.38223939;IR_007
0.14731867;0.51088556;IR_007
0.09431733;0.59760869;IR_007
0.10600267;0.5861004;IR_007
0.12728667;0.44142485;IR_007
0.105168;0.25030515;IR_007
0.00166933;0.10398556;IR_007
-0.15483067;0.03370283;IR_007
-0.28462133;0.06740566;IR_007
-0.34263067;0.11343879;IR_007
-0.359324;0.13645535;IR_007
-0.3756;0.12905717;IR_007
-0.383112;0.11960394;IR_007
-0.346804;0.05754141;IR_007
-0.28629067;-0.07809192;IR_007
-0.20032;-0.30250343;IR_007
-0.071364;-0.58897747;IR_007
0.023788;-0.75625859;IR_007
0.04465467;-0.80886788;IR_007
0.03296933;-0.75297051;IR_007
0.02921333;-0.69131899;IR_007
0.03964667;-0.62144727;IR_007
0.00333867;-0.52979202;IR_007
-0.063852;-0.38717152;IR_007
-0.108924;-0.10686263;IR_007
-0.14606667;0.1586499;IR_007
-0.12436533;0.40443394;IR_007
-0.096404;0.56760495;IR_007
-0.08805733;0.66254828;IR_007
-0.10433333;0.75461455;IR_007
-0.15858667;0.83393949;IR_007
-0.15024;0.86024414;IR_007
-0.08805733;0.78749535;IR_007
-0.00792933;0.70611535;IR_007
0.01878;0.62350232;IR_007
-0.00584267;0.61076101;IR_007
-0.002504;0.63624364;IR_007
0.05926133;0.59185455;IR_007
0.16609867;0.46485242;IR_007
0.23746267;0.22317848;IR_007
0.226612;-0.01315232;IR_007
0.16818533;-0.19687384;IR_007
0.13187733;-0.32223192;IR_007
0.13980667;-0.36415495;IR_007
0.160256;-0.36662101;IR_007
0.10642;-0.24619505;IR_007
-0.03213467;-0.08343505;IR_007
-0.20699733;0.09576535;IR_007
-0.33762267;0.21290323;IR_007
-0.36892267;0.11467182;IR_007
-0.365584;-0.10069747;IR_007
-0.34012667;-0.41635323;IR_007
-0.30381867;-0.69625111;IR_007
-0.22995067;-0.86312121;IR_007
-0.10182933;-0.97943707;IR_007
0.04590667;-0.99546646;IR_007
0.159004;-0.91203141;IR_007
0.21325733;-0.77680909;IR_007
0.251652;-0.61240505;IR_007
0.25958133;-0.46156434;IR_007
0.28879467;-0.37689626;IR_007
0.34346533;-0.29469424;IR_007
0.390624;-0.1993399;IR_007
0.371844;-0.02137253;IR_007
0.28462133;0.18084444;IR_007
0.20032;0.38100636;IR_007
0.115184;0.53225808;IR_007
0.03797733;0.51910576;IR_007
-0.05049733;0.59267657;IR_007
-0.09849067;0.57705818;IR_007
-0.10308133;0.61240505;IR_007
-0.00959867;0.70652636;IR_007
0.21325733;0.61199404;IR_007
0.44779867;0.57541414;IR_007
0.64269333;0.45128909;IR_007
0.72156933;0.3378503;IR_007
0.734924;0.23057667;IR_007
0.70320667;0.07028273;IR_007
0.61264533;-0.07973596;IR_007
0.490784;-0.21906838;IR_007
0.284204;-0.21947939;IR_007
0.04966267;-0.17837838;IR_007
-0.09431733;-0.02178354;IR_007
-0.12979067;0.16481505;IR_007
-0.07094667;0.26345747;IR_007
0.023788;0.34853657;IR_007
0.09849067;0.35881182;IR_007
0.157752;0.31277869;IR_007
0.17945333;0.1993399;IR_007
0.18613067;0.09658737;IR_007
0.16902;0.01561838;IR_007
0.11685333;0.01438535;IR_007
0.04340267;0.16933616;IR_007
-0.01836267;0.25194919;IR_007
0.01335467;0.35922283;IR_007
0.107672;0.39950182;IR_007
0.19447733;0.32469798;IR_007
0.24747867;0.30250343;IR_007
0.25373867;0.19235273;IR_007
0.23871467;0.09124424;IR_007
0.211588;-0.01808444;IR_007
0.13312933;-0.08590111;IR_007
0.00626;-0.02877071;IR_007
-0.196564;0.1097397;IR_007
-0.42234133;0.33045212;IR_007
-0.59052667;0.47841576;IR_007
-0.668568;0.59144354;IR_007
-0.66940267;0.59596465;IR_007
-0.741184;0.50225434;IR_007
-0.91688133;0.41429818;IR_007
-1.105.516;0.24783909;IR_007
-121.444;0.07028273;IR_007
-113.973.733;-0.12782414;IR_007
-0.708632;-0.29592727;IR_007
-0.065104;-0.38100636;IR_007
0.67315867;-0.35018061;IR_007
1.432.288;-0.29099515;IR_007
202.907.467;-0.2724997;IR_007
245.392;-0.22441152;IR_007
259.998.667;-0.27373273;IR_007
2.582.876;-0.28441899;IR_007
229.408.133;-0.36785404;IR_007
179.745.467;-0.52855899;IR_007
1.297.072;-0.61158303;IR_007
0.86596667;-0.68309879;IR_007
0.66564667;-0.51540667;IR_007
0.50413867;-0.24085192;IR_007
0.31341733;0.08918919;IR_007
-0.121444;0.40361192;IR_007
-0.736176;0.54417737;IR_007
-127.411.867;0.61980323;IR_007
-170.230.267;0.58281232;IR_007
-189.010.267;0.56801596;IR_007
-188.342.533;0.49485616;IR_007
-1.645.128;0.35716778;IR_007
-112.471.333;0.24660606;IR_007
-0.39730133;0.12782414;IR_007
0.37267867;0.19605182;IR_007
0.96821333;0.32634202;IR_007
118.606.133;0.44923404;IR_007
102.121.467;0.44306889;IR_007
0.618488;0.23222071;IR_007
0.20240667;-0.06658364;IR_007
-0.14731867;-0.4027899;IR_007
-0.58844;-0.61692616;IR_007
-104.708.933;-0.82900737;IR_007
-148.821.067;-0.92600576;IR_007
-177.992.667;-0.94614525;IR_007
-1.736.524;-0.90874333;IR_007
-1.384.712;-0.65967121;IR_007
-0.823816;-0.4233404;IR_007
-0.22452533;-0.17755636;IR_007
0.37351333;-0.00123303;IR_007
0.980316;0.12124798;IR_007
1.630.104;0.24948313;IR_007
2.217.292;0.37689626;IR_007
2.501.496;0.5573297;IR_007
2.408.848;0.6387097;IR_007
194.644.267;0.72913192;IR_007
122.779.467;0.79119444;IR_007
0.47659467;0.82160919;IR_007
-0.205328;0.93710303;IR_007
-0.787508;105.013.081;IR_007
-127.537.067;120.960.273;IR_007
-164.554.533;128.194.051;IR_007
-177.366.667;124.412.758;IR_007
-158.169.333;113.027.778;IR_007
-112.721.733;0.86188818;IR_007
-0.57425067;0.50965253;IR_007
-0.070112;0.09905343;IR_007
0.32259867;-0.29633828;IR_007
0.59762133;-0.61980323;IR_007
0.709884;-0.82900737;IR_007
0.620992;-0.92312869;IR_007
0.385616;-0.94696727;IR_007
0.09682133;-0.93751404;IR_007
-0.126452;-0.95847556;IR_007
-0.236628;-100.697.475;IR_007
-0.21868267;-10.661.602;IR_007
-0.102664;-113.274.384;IR_007
0.01585867;-111.178.232;IR_007
0.05467067;-0.88654879;IR_007
-0.001252;-0.52938101;IR_007
-0.11101067;-0.06535061;IR_007
-0.30715733;0.45416616;IR_007
-0.5008;0.7973596;IR_007
-0.58802267;0.89518;IR_007
-0.470752;0.83681657;IR_007
-0.123948;0.62432434;IR_007
0.37977333;0.40237889;IR_007
0.969048;0.24208495;IR_007
144.564.267;0.06617263;IR_007
169.186.933;0.01109727;IR_007
165.097.067;-0.04192303;IR_007
139.138.933;0.00041101;IR_007
0.99325333;0.14714162;IR_007
0.523336;0.24948313;IR_007
0.09097867;0.39539172;IR_007
-0.27251867;0.44060283;IR_007
-0.50288667;0.54047828;IR_007
-0.61181067;0.65597212;IR_007
-0.57550267;0.73817414;IR_007
-0.40397867;0.84051566;IR_007
-0.19364267;0.7772201;IR_007
0.0313;0.62843444;IR_007
0.23829733;0.36292192;IR_007
0.38478133;0.08590111;IR_007
0.44446;-0.11302778;IR_007
0.44905067;-0.26797859;IR_007
0.424428;-0.20550505;IR_007
0.36725333;-0.04027899;IR_007
0.27251867;0.13604434;IR_007
0.10934133;0.2116702;IR_007
-0.088892;0.03945697;IR_007
-0.26208533;-0.41799727;IR_007
-0.38853733;-106.533.818;IR_007
-0.42484533;-159.554.121;IR_007
-0.40606533;-190.749.788;IR_007
-0.39479733;-18.187.197;IR_007
-0.36015867;-148.415.747;IR_007
-0.255408;-110.890.525;IR_007
-0.065104;-0.66049323;IR_007
0.19406;-0.29222818;IR_007
0.45072;0.05754141;IR_007
0.66189067;0.32675303;IR_007
0.791264;0.42991657;IR_007
0.767476;0.34935859;IR_007
0.595952;0.19728485;IR_007
0.28879467;0.11508283;IR_007
-0.073868;0.14056545;IR_007
-0.39604933;0.3826504;IR_007
-0.62933867;0.64487485;IR_007
-0.72616;0.89312495;IR_007
-0.70153733;110.931.626;IR_007
-0.58885733;115.329.434;IR_007
-0.40731733;11.228.796;IR_007
-0.17444533;0.98313616;IR_007
0.07553733;0.76653384;IR_007
0.279196;0.58281232;IR_007
0.35640267;0.44389091;IR_007
0.296724;0.29757131;IR_007
0.135216;0.11138374;IR_007
-0.04548933;-0.07973596;IR_007
-0.16234267;-0.31688879;IR_007
-0.19948533;-0.46814051;IR_007
-0.18195733;-0.49033505;IR_007
-0.14690133;-0.40772202;IR_007
-0.09431733;-0.22317848;IR_007
-0.06886;-0.07069374;IR_007
0.00459067;0.00657616;IR_007
0.1252;0.03781293;IR_007
0.23370667;0.13275626;IR_007
0.32134667;0.24537303;IR_007
0.32009467;0.42827253;IR_007
0.29338533;0.55198657;IR_007
0.21993467;0.61692616;IR_007
0.09056133;0.71433556;IR_007
-0.02462267;0.77269899;IR_007
-0.08221467;0.99587747;IR_007
-0.02837867;105.465.192;IR_007
0.07303333;0.93463697;IR_007
0.16484667;0.67652263;IR_007
0.21701333;0.23920788;IR_007
0.2191;-0.08384606;IR_007
0.22118667;-0.31401172;IR_007
0.22744667;-0.34689253;IR_007
0.21617867;-0.31524475;IR_007
0.17194133;-0.2564703;IR_007
0.09097867;-0.18084444;IR_007
0.01043333;-0.17056919;IR_007
0.01293733;-0.11919293;IR_007
0.15983867;-0.18454354;IR_007
0.378104;-0.28606303;IR_007
0.54462;-0.44183586;IR_007
0.60763733;-0.62966747;IR_007
0.56423467;-0.67159051;IR_007
0.424428;-0.65597212;IR_007
0.23495867;-0.54582141;IR_007
0.01252;-0.44594596;IR_007
-0.24873067;-0.35716778;IR_007
-0.45531067;-0.28154192;IR_007
-0.53502133;-0.1911197;IR_007
-0.435696;-0.04685515;IR_007
-0.165264;-0.03411384;IR_007
0.182792;-0.01438535;IR_007
0.52917867;-0.0365799;IR_007
0.77957867;-0.0571304;IR_007
0.90728267;-0.03329182;IR_007
0.91604667;-0.14220949;IR_007
0.83550133;-0.26345747;IR_007
0.67691467;-0.40566697;IR_007
0.429436;-0.46279737;IR_007
0.18195733;-0.31935485;IR_007
0.;-0.09247727;IR_007
-0.063852;0.11672687;IR_007
-0.02170133;0.16728111;IR_007
0.02587467;0.07110475;IR_007
0.04382;-0.09124424;IR_007
-0.03088267;-0.24126293;IR_007
-0.180288;-0.27455475;IR_007
-0.30006267;-0.24989414;IR_007
-0.38019067;-0.14755263;IR_007
-0.39479733;0.05877444;IR_007
-0.368088;0.32017687;IR_007
-0.301732;0.60418485;IR_007
-0.153996;0.77023293;IR_007
-0.01210267;0.71392455;IR_007
0.078876;0.49608919;IR_007
0.06218267;0.23139869;IR_007
-0.0626;0.00369909;IR_007
-0.24831333;-0.01479636;IR_007
-0.44028667;0.12207;IR_007
-0.50872933;0.27619879;IR_007
-0.45072;0.41964131;IR_007
-0.30882667;0.44553495;IR_007
-0.101412;0.3986798;IR_007
0.148988;0.26921162;IR_007
0.40105733;0.08877818;IR_007
0.572164;-0.09042222;IR_007
0.59553467;-0.23838586;IR_007
0.47659467;-0.22934364;IR_007
0.26584133;-0.08179101;IR_007
0.027544;0.22441152;IR_007
-0.14982267;0.56390586;IR_007
-0.21367467;0.81503303;IR_007
-0.18195733;100.450.869;IR_007
-0.06802533;105.424.091;IR_007
0.101412;101.930.505;IR_007
0.28879467;0.92189566;IR_007
0.441956;0.78831737;IR_007
0.50497333;0.6674804;IR_007
0.440704;0.59514263;IR_007
0.21576133;0.58486737;IR_007
-0.06969467;0.51746172;IR_007
-0.30882667;0.34607051;IR_007
-0.42150667;0.06822768;IR_007
-0.41649867;-0.20591606;IR_007
-0.35682;-0.39251465;IR_007
-0.24330533;-0.47430566;IR_007
-0.10433333;-0.44882303;IR_007
0.10683733;-0.38347242;IR_007
0.305488;-0.35429071;IR_007
0.40898667;-0.39539172;IR_007
0.40147467;-0.46608545;IR_007
0.25958133;-0.54746545;IR_007
0.120192;-0.59514263;IR_007
0.02170133;-0.57048202;IR_007
-0.05926133;-0.54910949;IR_007
-0.13855467;-0.54212232;IR_007
-0.24706133;-0.49074606;IR_007
-0.31508667;-0.45046707;IR_007
-0.28253467;-0.3744302;IR_007
-0.17068933;-0.35141364;IR_007
-0.05008;-0.39909081;IR_007
0.032552;-0.46690747;IR_007
0.11309733;-0.55075354;IR_007
0.247896;-0.43567071;IR_007
0.45906667;-0.23098768;IR_007
0.69068667;0.09124424;IR_007
0.84426533;0.43320465;IR_007
0.88266;0.61692616;IR_007
0.798776;0.71556859;IR_007
0.646032;0.59760869;IR_007
0.42734933;0.39210364;IR_007
0.161508;0.16317101;IR_007
-0.06552133;0.00616515;IR_007
-0.24247067;-0.00369909;IR_007
-0.296724;0.03781293;IR_007
-0.17444533;0.19440778;IR_007
0.072616;0.36168889;IR_007
0.34096133;0.49362313;IR_007
0.52417067;0.54828747;IR_007
0.58760533;0.45827626;IR_007
0.59636933;0.28976212;IR_007
0.54628933;0.06822768;IR_007
0.477012;-0.10932869;IR_007
0.35890667;-0.18125545;IR_007
0.092648;-0.12453606;IR_007
-0.22243867;0.02671566;IR_007
-0.52041467;0.23386475;IR_007
-0.70445867;0.44265788;IR_007
-0.80545333;0.49855525;IR_007
-0.86304533;0.48088182;IR_007
-0.82924133;0.39580273;IR_007
-0.72699467;0.26140242;IR_007
-0.47742933;0.19358576;IR_007
-0.101412;0.11960394;IR_007
0.24747867;0.08014697;IR_007
0.44446;0.02794869;IR_007
0.472004;-0.05343131;IR_007
0.443208;-0.10275253;IR_007
0.416916;-0.14673061;IR_007
0.39396267;-0.11837091;IR_007
0.36892267;-0.05219828;IR_007
0.277944;0.08261303;IR_007
0.14815333;0.21372525;IR_007
0.10934133;0.26962263;IR_007
0.18988667;0.33168515;IR_007
0.324268;0.35305768;IR_007
0.36850533;0.41429818;IR_007
0.252904;0.49691121;IR_007
0.02921333;0.5614398;IR_007
-0.21450933;0.60500687;IR_007
-0.40147467;0.64117576;IR_007
-0.554636;0.70036121;IR_007
-0.698616;0.76776687;IR_007
-0.853864;0.83476152;IR_007
-0.87973867;0.7200897;IR_007
-0.69319067;0.45909828;IR_007
-0.26333733;0.07521485;IR_007
0.36975733;-0.37073111;IR_007
101.453.733;-0.65597212;IR_007
1.541.212;-0.79653758;IR_007
178.618.667;-0.78297424;IR_007
171.440.533;-0.69296303;IR_007
1.368.436;-0.59966374;IR_007
0.91729867;-0.51211859;IR_007
0.45698;-0.44923404;IR_007
0.057592;-0.34442646;IR_007
-0.159004;-0.28565202;IR_007
-0.27544;-0.23304273;IR_007
-0.28378667;-0.14303152;IR_007
-0.21117067;-0.03945697;IR_007
-0.022536;0.12576909;IR_007
0.31759067;0.19975091;IR_007
0.63309467;0.15823889;IR_007
0.79042933;0.03493586;IR_007
0.60304667;-0.12782414;IR_007
0.067608;-0.17673434;IR_007
-0.51039867;-0.08877818;IR_007
-0.89601467;0.05384232;IR_007
-0.98574133;0.18577657;IR_007
-0.827572;0.22811061;IR_007
-0.60722;0.16193798;IR_007
-0.33344933;0.0365799;IR_007
0.00292133;-0.15659485;IR_007
0.492036;-0.36949808;IR_007
1.121.792;-0.58486737;IR_007
152.076.267;-0.69214101;IR_007
152.451.867;-0.61487111;IR_007
105.877.467;-0.44430192;IR_007
0.29255067;-0.22482253;IR_007
-0.44237333;-0.08055798;IR_007
-104.375.067;0.00493212;IR_007
-138.512.933;0.0489102;IR_007
-1.469.848;0.03616889;IR_007
-128.538.667;0.02137253;IR_007
-0.714892;-0.07357081;IR_007
0.130208;-0.18618758;IR_007
1.042.916;-0.22975465;IR_007
170.731.067;-0.12289202;IR_007
19.093;0.17180222;IR_007
170.313.733;0.56431687;IR_007
114.641.467;0.9034002;IR_007
0.466996;101.848.303;IR_007
-0.23162;0.90257818;IR_007
-0.90853467;0.58692242;IR_007
-140.307.467;0.26469051;IR_007
-160.297.733;0.06165152;IR_007
-1.330.876;-0.01602939;IR_007
-0.70696267;0.13316727;IR_007
0.00166933;0.38593848;IR_007
0.52250133;0.63295556;IR_007
0.66982;0.76653384;IR_007
0.56256533;0.63172253;IR_007
0.31633867;0.26880061;IR_007
0.06927733;-0.21084818;IR_007
-0.157752;-0.57952424;IR_007
-0.458232;-0.75790263;IR_007
-0.70946667;-0.75708061;IR_007
-0.747444;-0.69296303;IR_007
-0.47534267;-0.67405657;IR_007
0.01878;-0.58116828;IR_007
0.45739733;-0.4069;IR_007
0.66397733;-0.06247354;IR_007
0.56632133;0.34730354;IR_007
0.27710933;0.66172626;IR_007
-0.01919733;0.81585505;IR_007
-0.27710933;0.77763111;IR_007
-0.49913067;0.71803465;IR_007
-0.65646533;0.68556485;IR_007
-0.70904933;0.71022545;IR_007
-0.60722;0.72502182;IR_007
-0.31926;0.64035374;IR_007
0.07553733;0.46526343;IR_007
0.409404;0.26016939;IR_007
0.56381733;0.10521859;IR_007
0.54670667;0.05055424;IR_007
0.45113733;0.09617636;IR_007
0.34847333;0.16358202;IR_007
0.24956533;0.24290697;IR_007
0.14481467;0.22482253;IR_007
0.05300133;0.12207;IR_007
0.0313;-0.0041101;IR_007
0.07428533;-0.18289949;IR_007
0.14815333;-0.28483;IR_007
0.166516;-0.26921162;IR_007
0.01669333;-0.10932869;IR_007
-0.25999867;0.14796364;IR_007
-0.508312;0.31606677;IR_007
-0.55547067;0.31154566;IR_007
-0.348056;0.15988293;IR_007
0.01043333;0.00780919;IR_007
0.41107333;-0.06576162;IR_007
0.78583867;-0.09042222;IR_007
116.102.133;-0.18947566;IR_007
151.074.667;-0.4151202;IR_007
1.651.388;-0.65350606;IR_007
150.156.533;-0.8179101;IR_007
1.011.616;-0.75749162;IR_007
0.32635467;-0.55239758;IR_007
-0.26458933;-0.38799354;IR_007
-0.60054267;-0.33168515;IR_007
-0.63392933;-0.37073111;IR_007
-0.53836;-0.33127414;IR_007
-0.384364;-0.18125545;IR_007
-0.11852267;0.02466061;IR_007
0.24080133;0.15741687;IR_007
0.60137733;0.05219828;IR_007
0.87723467;-0.14796364;IR_007
0.98824533;-0.34894758;IR_007
0.87973867;-0.38141737;IR_007
0.595952;-0.20139495;IR_007
0.31216533;-0.02055051;IR_007
0.195312;0.24208495;IR_007
0.16234267;0.36333293;IR_007
0.06844267;0.45745424;IR_007
-0.101412;0.47553869;IR_007
-0.23370667;0.26099141;IR_007
-0.286708;0.04849919;IR_007
-0.26208533;-0.27578778;IR_007
-0.13730267;-0.37155313;IR_007
-0.0626;-0.31976586;IR_007
